Año,Min,FG %,3PT%,FT%,Receptions,Assists,BLK(Tapones),STL(Recoveries),PF(Personal Faults),TO(Ball Lost),WinBinary,LocalPoints,VisitorPoints,LebronTeamPoints,OtherTeamPoints,Local_Binary,FG_made,FG_attempted,FT_made,FT_attempted,3PTS_made,3PTS_attempted,AñoMes,Año_rolling_mean_4,FG %_rolling_mean_4,3PT%_rolling_mean_4,FT%_rolling_mean_4,Receptions_rolling_mean_4,Assists_rolling_mean_4,BLK(Tapones)_rolling_mean_4,STL(Recoveries)_rolling_mean_4,PF(Personal Faults)_rolling_mean_4,TO(Ball Lost)_rolling_mean_4,PTS_rolling_mean_4,WinBinary_rolling_mean_4,LocalPoints_rolling_mean_4,VisitorPoints_rolling_mean_4,LebronTeamPoints_rolling_mean_4,OtherTeamPoints_rolling_mean_4,Local_Binary_rolling_mean_4,FG_made_rolling_mean_4,FG_attempted_rolling_mean_4,FT_made_rolling_mean_4,FT_attempted_rolling_mean_4,3PTS_made_rolling_mean_4,3PTS_attempted_rolling_mean_4,three_point_ratio,free_throw_ratio,lebron_team_points_ratio,three_point_ratio_rolling_mean_4,free_throw_ratio_rolling_mean_4,lebron_team_points_ratio_rolling_mean_4,PTS_next_match
2021,34,0.6,0.25,0.643,9,8,0,2,2.0,5.0,1,115,105,105,115,1,9,15,9,14,1,4,2021-02,2021.0,0.58975,0.16675,0.616,10.0,7.75,0.5,0.5,1.5,3.5,28.0,0.5,114.5,103.0,110.0,107.5,0.5,11.25,19.0,4.75,7.75,0.75,4.75,0.25,0.6428571428571429,0.26666666666666666,0.16666666666666677,0.6160714285714286,0.2572585139080101,22.0
2021,31,0.5,0.0,0.571,10,9,1,0,2.0,1.0,0,122,105,122,105,0,9,18,4,7,0,5,2021-02,2021.0,0.5229999999999999,0.1355,0.7052499999999999,10.0,8.0,0.75,0.25,1.75,3.5,25.75,0.25,109.75,100.25,107.75,102.25,0.25,10.75,20.5,3.5,5.25,0.75,5.75,0.0,0.5714285714285714,0.18032786885245902,0.1354166666666668,0.7053571428571428,0.24007101390801008,30.0
2021,38,0.65,0.25,0.75,13,7,1,0,1.0,5.0,1,112,104,104,112,1,13,20,3,4,1,4,2021-02,2021.0,0.51875,0.1855,0.64575,9.75,9.0,0.5,0.5,1.75,5.25,28.0,0.25,111.0,105.0,109.0,107.0,0.25,12.0,23.25,2.75,4.25,1.25,7.0,0.25,0.75,0.28846153846153844,0.18541666666666679,0.6458333333333334,0.2560126687421394,32.0
2021,33,0.609,0.16699999999999998,0.5,8,7,0,0,1.0,3.0,0,109,98,109,98,0,14,23,3,6,1,6,2021-02,2021.0,0.4907499999999999,0.173,0.65825,7.5,8.25,0.25,0.75,1.5,5.0,25.25,0.0,111.5,101.25,111.5,101.25,0.0,10.5,21.5,3.0,4.5,1.25,7.25,0.16666666666666666,0.5,0.29357798165137616,0.17291666666666677,0.6583333333333333,0.22556395079342145,19.0
2021,37,0.33299999999999996,0.125,1.0,9,9,1,1,3.0,5.0,0,96,94,96,94,0,7,21,4,4,1,8,2021-02,2021.0,0.4694999999999999,0.23125,0.65825,8.25,8.25,1.0,1.75,1.5,4.75,24.25,0.25,109.75,100.0,107.5,102.25,0.25,9.75,21.0,3.25,5.0,1.5,7.0,0.125,1.0,0.19791666666666666,0.23125000000000012,0.6583333333333333,0.22743827258487853,31.0
2021,43,0.483,0.2,0.333,9,13,0,1,2.0,8.0,0,127,124,127,124,0,14,29,1,3,2,10,2021-02,2021.0,0.532,0.35000000000000003,0.53325,7.5,7.0,1.25,2.0,1.25,4.0,24.25,0.5,115.0,99.25,106.25,108.0,0.5,9.75,18.75,2.75,5.0,2.0,6.25,0.2,0.3333333333333333,0.2440944881889764,0.3500000000000001,0.5333333333333333,0.23015690811601405,19.0
2021,28,0.5379999999999999,0.2,0.8,4,4,0,1,0.0,4.0,0,114,89,114,89,0,7,13,4,5,1,5,2021-02,2021.0,0.578,0.39375000000000004,0.6,6.5,5.25,1.5,2.25,1.0,2.75,26.0,0.5,111.75,94.25,103.0,103.0,0.5,10.25,17.5,3.25,5.5,2.25,5.75,0.2,0.8,0.16666666666666666,0.3937500000000001,0.6,0.2524666194021033,28.0
2021,36,0.524,0.4,0.5,11,7,3,4,1.0,2.0,1,102,93,93,102,1,11,21,4,8,2,5,2021-02,2021.0,0.5397500000000001,0.40625,0.5589999999999999,6.25,6.75,1.5,2.25,2.0,2.5,25.75,0.75,109.5,97.0,99.5,107.0,0.75,9.75,17.5,4.0,7.0,2.25,5.5,0.4,0.5,0.3010752688172043,0.4062500000000001,0.5590909090909091,0.25579995273543665,19.0
2021,24,0.583,0.6,0.5,6,4,2,2,2.0,2.0,1,117,91,91,117,1,7,12,2,4,3,5,2021-02,2021.0,0.5625,0.43124999999999997,0.60075,6.0,7.75,0.75,1.25,2.5,3.5,24.25,0.75,116.0,98.0,100.5,113.5,0.75,9.0,15.5,4.0,6.5,2.25,5.25,0.6,0.5,0.2087912087912088,0.43125000000000013,0.6007575757575757,0.23723216645897058,38.0
2021,38,0.667,0.375,0.6,5,6,1,2,1.0,3.0,0,114,104,114,104,0,16,24,3,5,3,8,2021-03,2021.0,0.5595,0.42400000000000004,0.72575,7.5,9.75,0.5,0.75,2.0,4.0,25.75,0.75,121.0,105.5,108.0,118.5,0.75,9.25,16.0,4.75,6.75,2.5,5.75,0.375,0.6,0.3333333333333333,0.42410714285714296,0.7257575757575757,0.23668725682315184,18.0
2021,34,0.385,0.25,0.636,3,10,0,1,4.0,3.0,1,105,100,100,105,1,5,13,7,11,1,4,2021-03,2021.0,0.545,0.44125000000000003,0.784,8.25,9.75,0.5,0.5,2.25,4.0,25.5,1.0,121.5,105.75,105.75,121.5,1.0,8.75,15.75,5.25,7.0,2.75,6.0,0.25,0.6363636363636364,0.18,0.44146825396825407,0.7840909090909091,0.2414491615850566,22.0
2021,30,0.615,0.5,0.667,10,11,0,0,3.0,6.0,1,128,97,97,128,1,8,13,4,6,2,4,2021-03,2021.0,0.57375,0.50375,0.875,7.75,8.25,0.5,0.25,1.25,3.5,23.5,0.75,120.0,104.25,105.5,118.75,0.75,8.25,14.0,4.25,5.0,2.75,5.5,0.5,0.6666666666666666,0.2268041237113402,0.5039682539682541,0.875,0.2217016868375819,25.0
2021,31,0.5710000000000001,0.5710000000000001,1.0,12,12,1,0,0.0,4.0,1,137,121,121,137,1,8,14,5,5,4,7,2021-03,2021.0,0.545,0.4287500000000001,0.85825,7.25,7.25,0.75,0.75,0.75,3.25,22.0,0.5,115.5,106.5,108.75,113.25,0.5,7.75,13.75,4.0,4.75,2.5,5.75,0.5714285714285714,1.0,0.2066115702479339,0.42896825396825405,0.8583333333333334,0.20136429227338318,37.0
2021,37,0.609,0.444,0.833,8,6,1,1,2.0,3.0,1,116,105,105,116,1,14,23,5,6,4,9,2021-03,2021.0,0.5385,0.386,0.78675,6.0,5.75,0.5,0.75,1.25,3.5,20.5,0.25,111.5,104.75,108.75,107.5,0.25,7.25,13.0,4.0,5.25,2.0,5.25,0.4444444444444444,0.8333333333333334,0.3523809523809524,0.38611111111111124,0.786904761904762,0.18896759805850716,10.0
2021,11,0.5,0.5,1.0,1,4,0,0,0.0,1.0,0,99,94,99,94,0,3,6,3,3,1,2,2021-03,2021.0,0.51125,0.3375,0.7035,5.75,6.25,0.25,0.5,1.25,3.75,17.25,0.25,113.0,107.25,111.25,109.0,0.25,6.5,12.75,3.0,4.25,1.25,4.0,0.5,1.0,0.10101010101010101,0.33750000000000013,0.7035714285714286,0.15304627300674734,16.0
2021,32,0.5,0.2,0.6,8,7,1,2,1.0,5.0,0,110,106,110,106,0,6,12,3,5,1,5,2021-04,2020.25,0.527,0.21250000000000002,0.6757500000000001,8.5,6.75,0.25,0.75,2.0,5.0,21.25,0.25,120.25,113.5,118.5,115.25,0.25,8.0,15.25,4.25,5.75,1.0,4.5,0.2,0.6,0.14545454545454545,0.21250000000000013,0.6757936507936508,0.1785749977542221,19.0
2021,28,0.545,0.4,0.714,7,6,0,0,2.0,5.0,0,121,114,121,114,0,6,11,5,7,2,5,2021-05,2019.5,0.50425,0.19825,0.70425,7.75,6.25,0.25,0.75,1.75,4.0,23.25,0.25,123.75,115.75,122.0,117.5,0.25,8.75,17.75,4.75,6.25,1.0,5.0,0.4,0.7142857142857143,0.15702479338842976,0.19821428571428584,0.7043650793650793,0.19059845816477924,24.0
2021,28,0.5,0.25,0.5,7,8,0,0,2.0,4.0,1,122,115,115,122,1,11,22,1,2,1,4,2021-05,2018.75,0.478,0.16075,0.7075,8.0,8.25,0.5,1.0,1.75,4.0,26.5,0.25,129.25,122.75,127.5,124.5,0.25,10.0,21.25,5.5,7.25,1.0,5.75,0.25,0.5,0.20869565217391303,0.1607142857142858,0.7076118326118326,0.20728631576172774,34.0
2021,37,0.565,0.455,0.5,11,5,1,1,5.0,4.0,0,121,114,121,114,0,13,23,3,6,5,11,2021-10,2021.0,0.458,0.38875,0.75,5.5,6.0,1.0,2.0,2.75,4.75,26.0,0.5,117.5,109.5,113.75,113.25,0.5,9.5,20.5,3.25,4.25,3.75,9.75,0.45454545454545453,0.5,0.2809917355371901,0.3886363636363637,0.75,0.229206432902954,25.0
2021,37,0.444,0.556,1.0,2,5,0,2,4.0,5.0,0,115,105,115,105,0,8,18,4,4,5,9,2021-10,2021.0,0.39575000000000005,0.275,0.8125,4.5,6.75,1.0,2.75,1.5,4.25,21.25,0.75,111.0,102.25,104.75,108.5,0.75,7.75,19.5,3.25,3.75,2.5,8.5,0.5555555555555556,1.0,0.21739130434782608,0.2750000000000001,0.8125,0.20307614607748,19.0
2021,40,0.368,0.444,0.5,6,6,2,2,1.0,3.0,1,121,118,118,121,1,7,19,1,2,4,9,2021-10,2021.0,0.4395,0.261,0.8125,5.0,8.0,1.0,2.75,1.25,4.0,22.5,1.0,112.0,105.25,105.25,112.0,1.0,9.0,20.25,2.75,3.25,1.75,7.25,0.4444444444444444,0.5,0.16101694915254236,0.2611111111111112,0.8125,0.2128308840930876,26.0
2021,38,0.455,0.1,1.0,3,8,1,3,1.0,7.0,1,113,101,101,113,1,10,22,5,5,1,10,2021-10,2021.0,0.5037499999999999,0.25725,0.6875,5.0,7.0,0.5,2.75,1.75,4.0,23.5,0.75,114.25,102.75,108.25,108.75,0.75,9.75,19.5,2.5,3.0,1.5,6.75,0.1,1.0,0.25742574257425743,0.25714285714285723,0.6875,0.21680741603572123,15.0
2021,35,0.316,0.0,0.75,7,8,1,4,0.0,2.0,1,95,85,85,95,1,6,19,3,4,0,6,2021-10,2021.0,0.5327500000000001,0.3155,0.6875,4.5,6.25,0.25,2.0,1.75,2.75,19.5,0.75,116.25,106.5,112.0,110.75,0.75,8.25,15.75,1.5,2.0,1.5,5.0,0.0,0.75,0.17647058823529413,0.3154761904761906,0.6875,0.1740027045300879,30.0
2021,36,0.619,0.5,1.0,4,10,0,2,3.0,4.0,1,119,117,117,119,1,13,21,2,2,2,4,2021-11,2021.0,0.56575,0.41975,0.72225,4.0,5.75,0.5,1.25,2.25,2.75,25.5,0.75,123.5,114.25,119.75,118.0,0.75,10.0,18.25,2.75,3.25,2.75,6.5,0.5,1.0,0.2564102564102564,0.4196428571428572,0.7222222222222222,0.2139367816091954,23.0
2021,32,0.625,0.429,0.0,6,2,0,2,3.0,3.0,0,130,108,130,108,0,10,16,0,1,3,7,2021-11,2021.0,0.511,0.33325,0.6539999999999999,4.75,6.0,0.5,1.0,2.5,3.5,25.5,0.5,129.0,119.25,125.75,122.5,0.5,9.25,19.25,4.25,5.5,2.75,8.75,0.42857142857142855,0.0,0.17692307692307693,0.3331043956043957,0.654040404040404,0.20302570686833343,10.0
2021,21,0.5710000000000001,0.33299999999999996,1.0,1,5,0,0,1.0,2.0,1,121,116,116,121,1,4,7,1,1,1,3,2021-11,2021.0,0.50475,0.337,0.8102499999999999,4.5,7.75,0.75,1.0,2.0,3.25,28.0,0.75,124.0,118.75,119.75,123.0,0.75,9.75,20.25,5.5,7.25,3.0,9.25,0.3333333333333333,1.0,0.08620689655172414,0.3370726495726497,0.810290404040404,0.2366251263168095,39.0
2021,43,0.44799999999999995,0.41700000000000004,0.889,5,6,2,1,2.0,2.0,1,124,116,116,124,1,13,29,8,9,5,12,2021-11,2021.0,0.45975,0.31625000000000003,0.7102499999999999,7.0,8.0,0.75,1.5,2.25,3.5,31.25,0.5,123.5,118.5,120.5,121.5,0.5,11.0,24.25,6.0,8.25,3.25,10.5,0.4166666666666667,0.8888888888888888,0.33620689655172414,0.31623931623931634,0.710290404040404,0.26339272990997087,30.0
2021,50,0.4,0.154,0.727,7,11,0,1,4.0,7.0,0,141,137,141,137,0,10,25,8,11,2,13,2021-11,2021.0,0.51875,0.312,0.738,6.75,7.75,0.25,1.25,2.25,3.75,29.0,0.5,121.75,115.0,117.0,119.75,0.5,11.0,21.75,4.5,6.5,2.5,8.75,0.15384615384615385,0.7272727272727273,0.2127659574468085,0.3120726495726497,0.7380681818181818,0.2528704175367457,33.0
2021,37,0.6,0.444,0.625,5,9,1,2,1.0,2.0,1,110,106,106,110,1,12,20,5,8,4,9,2021-11,2021.0,0.5355,0.31525000000000003,0.8062499999999999,7.5,7.75,0.75,2.0,1.5,3.25,26.5,0.5,113.5,104.5,108.75,109.25,0.5,10.25,19.25,3.75,5.0,2.25,7.0,0.4444444444444444,0.625,0.3113207547169811,0.3152777777777779,0.80625,0.2459752244713399,23.0
2021,36,0.391,0.25,0.6,11,6,0,2,2.0,3.0,0,119,115,119,115,0,9,23,3,5,2,8,2021-12,2021.0,0.548,0.371,0.8374999999999999,7.5,7.0,1.0,2.25,1.75,3.25,26.5,0.5,115.0,101.75,106.0,110.75,0.5,10.5,19.25,3.25,4.0,2.25,6.25,0.25,0.6,0.19327731092436976,0.37083333333333346,0.8375,0.2549871410552525,30.0
2021,36,0.684,0.4,1.0,4,5,0,0,2.0,3.0,1,117,102,102,117,1,13,19,2,2,2,5,2021-12,2021.0,0.60025,0.41575,0.875,7.5,8.0,1.75,1.75,1.75,4.0,28.25,0.75,111.75,96.5,99.75,108.5,0.75,11.25,18.5,3.25,3.75,2.5,6.0,0.4,1.0,0.29411764705882354,0.41547619047619055,0.875,0.2864550473667133,20.0
2021,37,0.467,0.16699999999999998,1.0,10,11,2,4,1.0,5.0,0,108,95,108,95,0,7,15,5,5,1,6,2021-12,2021.0,0.54775,0.42675,0.7917500000000001,7.25,8.0,1.75,2.0,1.5,3.75,26.75,0.75,109.25,97.0,100.25,106.0,0.75,10.25,18.5,3.25,4.0,3.0,7.0,0.16666666666666666,1.0,0.18518518518518517,0.4265873015873017,0.7916666666666666,0.2706179432943151,33.0
2021,35,0.65,0.667,0.75,5,6,2,3,2.0,2.0,1,116,95,95,116,1,13,20,3,4,4,6,2021-12,2021.0,0.52725,0.46825,0.7292500000000001,7.25,6.5,1.75,1.25,2.5,3.5,26.25,0.75,109.75,96.25,100.75,105.25,0.75,9.75,18.0,3.5,4.75,3.25,7.0,0.6666666666666666,0.75,0.3473684210526316,0.46825396825396837,0.7291666666666666,0.2652307379071097,30.0
2021,37,0.6,0.429,0.75,11,10,3,0,2.0,6.0,1,106,94,94,106,1,12,20,3,4,3,7,2021-12,2021.0,0.49575,0.33725,0.7235,9.5,6.5,1.75,0.75,3.25,4.0,25.75,0.5,109.5,100.0,105.75,103.75,0.5,9.25,18.25,4.75,6.5,2.5,7.25,0.42857142857142855,0.75,0.3191489361702128,0.3373015873015874,0.7234848484848484,0.2457799369917779,24.0
2021,43,0.474,0.444,0.667,3,5,0,1,1.0,2.0,1,107,104,104,107,1,9,19,2,3,4,9,2021-12,2021.0,0.51675,0.33,0.786,8.5,4.5,1.0,1.25,3.0,3.0,26.75,0.25,110.0,99.0,109.25,99.75,0.25,9.5,18.0,5.5,7.0,2.25,6.75,0.4444444444444444,0.6666666666666666,0.23076923076923078,0.33015873015873026,0.7859848484848485,0.24469640665292838,18.0
2021,36,0.385,0.33299999999999996,0.75,10,5,2,1,5.0,4.0,0,110,92,110,92,0,5,13,6,8,2,6,2021-12,2021.0,0.5425,0.2905,0.786,10.0,4.75,1.5,1.25,3.25,3.25,29.75,0.0,117.75,100.5,117.75,100.5,0.0,11.0,19.75,6.0,7.75,1.75,6.25,0.3333333333333333,0.75,0.16363636363636364,0.29047619047619055,0.7859848484848485,0.25222149026496854,31.0
2021,39,0.524,0.14300000000000002,0.727,14,6,2,1,5.0,4.0,0,115,110,115,110,0,11,21,8,11,1,7,2021-12,2021.0,0.58625,0.29050000000000004,0.82075,9.75,5.25,1.25,1.75,2.5,3.0,35.0,0.0,120.75,106.25,120.75,106.25,0.0,13.25,22.75,6.5,8.0,2.0,7.0,0.14285714285714285,0.7272727272727273,0.26956521739130435,0.29047619047619055,0.8207070707070707,0.2912304321427629,34.0
2021,34,0.684,0.4,1.0,7,2,0,2,1.0,2.0,0,108,90,108,90,0,13,19,6,6,2,5,2021-12,2021.0,0.6000000000000001,0.40475,0.8335,8.75,6.5,1.25,1.75,2.0,2.75,35.25,0.25,125.0,109.5,122.75,111.75,0.25,13.25,22.25,6.25,7.5,2.5,6.5,0.4,1.0,0.3148148148148148,0.4047619047619049,0.8333333333333333,0.28887977820144084,36.0
2021,35,0.5770000000000001,0.28600000000000003,0.667,9,6,2,1,2.0,3.0,0,138,110,138,110,0,15,26,4,6,2,7,2021-12,2021.0,0.559,0.4475,0.8335,10.25,7.75,1.75,1.75,2.0,3.5,36.0,0.25,124.0,111.75,121.75,114.0,0.25,13.25,23.75,5.5,6.75,4.0,8.75,0.2857142857142857,0.6666666666666666,0.2608695652173913,0.4476190476190477,0.8333333333333333,0.29911838219004483,39.0
2021,40,0.56,0.33299999999999996,0.889,9,7,1,3,2.0,3.0,0,122,115,122,115,0,14,25,8,9,3,9,2021-12,2021.0,0.5685,0.501,0.8335000000000001,11.5,7.25,1.75,2.0,1.75,2.75,37.75,0.5,124.25,110.75,113.75,121.25,0.5,13.5,23.75,6.0,7.5,4.75,9.5,0.3333333333333333,0.8888888888888888,0.319672131147541,0.5011904761904763,0.8333333333333333,0.33531608522531964,32.0
2021,39,0.579,0.6,0.778,10,11,2,1,3.0,3.0,1,132,123,123,132,1,11,19,7,9,3,5,2021-12,2021.25,0.54525,0.501,0.79875,11.0,6.75,1.75,2.0,1.75,2.25,34.5,0.75,120.75,107.75,109.0,119.5,0.75,11.75,21.25,6.25,8.25,4.75,9.5,0.6,0.7777777777777778,0.2601626016260163,0.5011904761904763,0.798611111111111,0.3185048485549393,37.0
2021,38,0.52,0.5710000000000001,1.0,13,7,2,2,1.0,5.0,0,104,99,104,99,0,13,25,3,3,8,14,2021-12,2021.5,0.516,0.426,0.80425,9.75,5.25,1.5,1.75,1.75,2.0,34.25,0.75,118.25,105.5,106.75,117.0,0.75,12.0,23.0,5.5,7.25,4.75,10.75,0.5714285714285714,1.0,0.3557692307692308,0.4261904761904763,0.8041666666666667,0.3214466542887861,43.0
2021,29,0.615,0.5,0.667,14,4,2,2,1.0,0.0,1,139,106,106,139,1,16,26,6,9,5,10,2021-12,2021.75,0.5215000000000001,0.32499999999999996,0.80425,8.5,5.75,1.75,2.25,2.5,1.75,33.0,1.0,125.75,110.25,110.25,125.75,1.0,12.0,22.75,6.0,7.75,3.0,8.75,0.5,0.6666666666666666,0.4056603773584906,0.3250000000000001,0.8041666666666666,0.3003009567659699,26.0
2022,39,0.467,0.33299999999999996,0.75,7,5,1,3,2.0,1.0,1,108,103,103,108,1,7,15,9,12,3,9,2022-01,2022.0,0.552,0.38749999999999996,0.8875,7.25,6.5,1.25,1.75,3.25,2.5,31.0,0.75,122.75,113.5,115.5,120.75,0.75,11.5,21.0,5.5,6.5,2.5,7.25,0.3333333333333333,0.75,0.2524271844660194,0.3875000000000001,0.8875,0.26778350022162284,31.0
2022,36,0.462,0.3,0.8,5,5,1,0,3.0,2.0,1,122,114,114,122,1,12,26,4,5,3,10,2022-01,2022.0,0.54725,0.36675,0.825,7.25,6.75,1.25,1.0,3.25,2.5,33.0,0.5,127.0,116.75,121.0,122.75,0.5,13.0,24.5,4.5,6.0,2.5,8.0,0.3,0.8,0.2719298245614035,0.3666666666666668,0.825,0.272676704105118,32.0
2022,37,0.542,0.16699999999999998,1.0,8,9,3,4,4.0,4.0,1,134,118,118,134,1,13,24,5,5,1,6,2022-01,2022.0,0.5295,0.35425,0.8035,8.25,6.0,1.5,1.0,2.5,2.25,31.5,0.25,129.75,112.25,125.75,116.25,0.25,12.25,23.75,4.75,6.5,2.25,7.5,0.16666666666666666,1.0,0.2711864406779661,0.3541666666666668,0.8035714285714286,0.2516867291677746,35.0
2022,33,0.737,0.75,1.0,9,7,0,0,4.0,3.0,0,127,119,127,119,0,14,19,4,4,3,4,2022-01,2022.0,0.5065,0.40625,0.6785,8.0,5.5,1.0,0.25,1.75,1.5,29.75,0.25,121.5,106.5,120.0,108.0,0.25,11.25,22.75,4.5,7.25,2.75,8.0,0.75,1.0,0.2755905511811024,0.4062500000000001,0.6785714285714286,0.24967959268249365,34.0
2022,39,0.44799999999999995,0.25,0.5,7,6,1,0,2.0,1.0,0,125,116,125,116,0,13,29,5,10,3,12,2022-01,2022.0,0.44725000000000004,0.32599999999999996,0.607,8.75,5.0,1.0,0.75,1.0,1.5,28.5,0.25,117.5,102.75,116.0,104.25,0.25,10.5,23.5,4.75,8.0,2.75,8.75,0.25,0.5,0.272,0.3258928571428572,0.6071428571428572,0.2483495224547856,25.0
2022,31,0.391,0.25,0.714,9,2,2,0,0.0,1.0,0,133,96,133,96,0,9,23,5,7,2,8,2022-01,2022.0,0.46575000000000005,0.33499999999999996,0.732,8.75,4.75,1.0,1.0,1.25,2.75,27.25,0.5,115.25,100.0,111.0,104.25,0.5,10.25,22.0,4.25,6.25,2.5,7.5,0.25,0.7142857142857143,0.18796992481203006,0.33482142857142866,0.7321428571428572,0.24939714150240466,25.0
2022,37,0.45,0.375,0.5,7,7,1,1,1.0,1.0,1,101,95,95,101,1,9,20,4,8,3,8,2022-01,2022.0,0.50425,0.30374999999999996,0.73525,9.25,5.25,0.5,1.5,2.25,3.25,29.25,0.5,110.25,102.75,106.0,107.0,0.5,11.0,21.75,5.0,7.25,2.25,7.5,0.375,0.5,0.2631578947368421,0.30357142857142866,0.7353896103896104,0.27541350985691926,30.0
2022,37,0.5,0.429,0.714,12,5,0,2,1.0,3.0,0,111,104,111,104,0,11,22,5,7,3,7,2022-01,2022.0,0.5585,0.27249999999999996,0.86025,9.25,5.0,0.75,2.0,2.25,3.0,31.25,0.5,111.5,103.0,106.25,108.25,0.5,12.25,22.0,4.75,6.0,2.0,7.5,0.42857142857142855,0.7142857142857143,0.2702702702702703,0.27232142857142866,0.8603896103896104,0.29556153617270875,29.0
2022,34,0.522,0.28600000000000003,1.0,7,5,1,1,3.0,6.0,1,116,105,105,116,1,12,23,3,3,2,7,2022-01,2022.0,0.5690000000000001,0.23675000000000002,0.80675,9.5,6.25,0.75,1.75,2.75,3.0,31.0,0.75,114.25,105.75,107.25,112.75,0.75,12.75,22.5,3.75,4.75,1.75,7.5,0.2857142857142857,1.0,0.2761904761904762,0.23660714285714296,0.8068181818181819,0.29103744686601074,33.0
2022,40,0.545,0.125,0.727,11,4,0,2,4.0,3.0,0,113,107,113,107,0,12,22,8,11,1,8,2022-01,2022.0,0.58325,0.2725,0.68175,9.0,7.0,0.5,1.5,3.0,2.5,30.5,0.5,118.0,108.5,113.75,112.75,0.5,12.5,21.5,3.5,5.0,2.0,7.5,0.125,0.7272727272727273,0.2920353982300885,0.2723214285714287,0.6818181818181819,0.27351654537564357,33.0
2022,34,0.667,0.25,1.0,7,6,2,3,1.0,0.0,1,106,96,96,106,1,14,21,3,3,2,8,2022-01,2022.0,0.59475,0.3485,0.75,8.0,7.75,0.5,1.75,2.25,3.25,29.75,0.5,116.5,108.0,112.25,112.25,0.5,12.75,21.5,1.75,2.5,2.5,7.25,0.25,1.0,0.34375,0.3482142857142858,0.75,0.2706011537620467,29.0
2022,40,0.542,0.28600000000000003,0.5,13,10,0,1,3.0,3.0,1,122,115,115,122,1,13,24,1,2,2,7,2022-02,2022.0,0.51125,0.361,0.639,10.0,8.25,0.0,1.0,2.75,4.25,28.0,0.25,119.25,112.75,117.5,114.5,0.25,11.5,23.0,2.25,4.0,2.75,7.75,0.2857142857142857,0.5,0.25217391304347825,0.36071428571428577,0.6388888888888888,0.24021920931760227,27.0
2022,35,0.579,0.429,0.5,5,8,0,0,4.0,4.0,0,131,116,131,116,0,11,19,2,4,3,7,2022-02,2022.0,0.528,0.38325,0.764,8.75,7.25,0.0,1.25,2.25,4.25,29.0,0.25,115.25,109.25,114.0,110.5,0.25,11.75,22.75,2.5,4.0,3.0,8.0,0.42857142857142855,0.5,0.20610687022900764,0.38303571428571437,0.7638888888888888,0.2588588993735644,30.0
2022,37,0.591,0.429,1.0,7,7,0,3,1.0,6.0,0,107,105,107,105,0,13,22,1,1,3,7,2022-02,2022.0,0.46649999999999997,0.3385,0.85775,10.25,6.0,0.25,1.5,1.5,4.75,27.5,0.25,108.75,105.75,107.5,107.0,0.25,10.5,22.5,3.75,5.0,2.75,8.25,0.42857142857142855,1.0,0.2803738317757009,0.3383928571428572,0.8576388888888888,0.25733218181631246,26.0
2022,38,0.33299999999999996,0.3,0.556,15,8,0,0,3.0,4.0,0,117,115,117,115,0,9,27,5,9,3,10,2022-02,2022.0,0.45999999999999996,0.29375,0.85775,10.0,5.0,0.75,1.25,1.75,5.0,28.0,0.25,112.75,103.25,111.5,104.5,0.25,10.5,22.75,4.75,6.0,2.25,7.5,0.3,0.5555555555555556,0.2222222222222222,0.29375000000000007,0.8576388888888888,0.25227937427889136,33.0
2022,40,0.609,0.375,1.0,8,6,0,2,1.0,3.0,1,106,101,101,106,1,14,23,2,2,3,8,2022-02,2022.0,0.5157499999999999,0.326,0.86875,9.25,4.25,0.75,1.5,1.5,5.0,28.0,0.25,110.75,100.5,109.5,101.75,0.25,10.75,20.5,4.25,5.0,2.25,6.75,0.375,1.0,0.32673267326732675,0.32589285714285726,0.86875,0.25635684624627153,21.0
2022,36,0.33299999999999996,0.25,0.875,11,3,1,1,1.0,6.0,0,105,102,105,102,0,6,18,7,8,2,8,2022-02,2022.0,0.4745,0.28775,0.8187500000000001,9.25,3.75,1.0,1.0,1.75,5.25,26.25,0.0,117.25,103.0,117.25,103.0,0.0,9.25,19.25,5.75,7.0,2.0,7.0,0.25,0.875,0.2,0.2876984126984128,0.81875,0.22391610217186408,32.0
2022,36,0.565,0.25,1.0,6,3,2,2,2.0,7.0,0,123,95,123,95,0,13,23,5,5,1,4,2022-02,2022.0,0.5445,0.36150000000000004,0.8307500000000001,9.0,3.75,1.0,0.75,1.5,4.75,35.0,0.25,122.0,106.5,120.0,108.5,0.25,12.5,22.5,7.0,8.25,3.0,7.75,0.25,1.0,0.2601626016260163,0.36156204906204914,0.8307692307692308,0.2946057573442779,26.0
2022,38,0.556,0.429,0.6,12,5,0,1,2.0,4.0,0,109,104,109,104,0,10,18,3,5,3,7,2022-03,2022.0,0.48975,0.32675,0.7475,11.0,6.0,1.5,0.5,1.25,4.25,32.75,0.25,126.0,115.25,124.0,117.25,0.25,11.5,23.25,6.75,8.5,3.0,9.0,0.42857142857142855,0.6,0.23853211009174313,0.32683982683982693,0.7474358974358974,0.270932013412594,26.0
